Marker 1.0,Marker 7.0,Time (s)
-17.53846153846154,81.0,1.1712999999997606
14.461538461538462,1.0,1.1713999999997609
39.53846153846154,-57.0,1.171499999999761
44.15384615384615,-107.0,1.1715999999997608
21.846153846153847,-184.0,1.1716999999997606
-32.07692307692308,-212.0,1.1717999999997608
-95.15384615384616,-124.0,1.171899999999761
-129.69230769230768,2.0,1.1719999999997608
-115.92307692307692,86.0,1.1720999999997606
-60.53846153846154,139.0,1.1721999999997608
3.5384615384615383,170.0,1.172299999999761
39.46153846153846,204.0,1.1723999999997607
53.61538461538461,222.0,1.1724999999997605
59.84615384615385,128.0,1.1725999999997607
60.30769230769231,-46.0,1.172699999999761
62.84615384615385,-204.0,1.1727999999997607
62.69230769230769,-304.0,1.1728999999997605
50.0,-279.0,1.1729999999997607
25.923076923076923,-143.0,1.173099999999761
6.153846153846154,4.0,1.1731999999997607
-0.7692307692307693,97.0,1.1732999999997604
-2.230769230769231,130.0,1.1733999999997606
-11.76923076923077,107.0,1.1734999999997608
-30.46153846153846,-21.0,1.1735999999997606
-36.92307692307692,-166.0,1.1736999999997604
-33.53846153846154,-156.0,1.1737999999997606
-39.0,-38.0,1.1738999999997608
-43.15384615384615,26.0,1.1739999999997606
-45.46153846153846,33.0,1.1740999999997603
-49.46153846153846,71.0,1.1741999999997605
-38.15384615384615,100.0,1.1742999999997608
-13.076923076923077,79.0,1.1743999999997605
7.6923076923076925,43.0,1.1744999999997603
19.53846153846154,0.0,1.1745999999997605
9.615384615384615,-37.0,1.1746999999997607
-18.384615384615383,-49.0,1.1747999999997605
-12.307692307692308,-18.0,1.1748999999997602
37.46153846153846,60.0,1.1749999999997605
65.23076923076923,166.0,1.1750999999997607
45.53846153846154,219.0,1.1751999999997604
19.76923076923077,161.0,1.1752999999997602
4.153846153846154,58.0,1.1753999999997604
-10.23076923076923,-12.0,1.1754999999997606
-10.076923076923077,-88.0,1.1755999999997604
0.07692307692307693,-206.0,1.1756999999997602
-9.153846153846153,-303.0,1.1757999999997604
-24.692307692307693,-315.0,1.1758999999997606
-25.615384615384617,-287.0,1.1759999999997603
-27.53846153846154,-289.0,1.1760999999997601
-48.38461538461539,-309.0,1.1761999999997603
-66.53846153846153,-333.0,1.1762999999997605
-49.53846153846154,-299.0,1.1763999999997603
-19.23076923076923,-163.0,1.17649999999976
-10.692307692307692,-73.0,1.1765999999997603
-21.153846153846153,-99.0,1.1766999999997605
-25.846153846153847,-156.0,1.1767999999997603
-17.153846153846153,-159.0,1.17689999999976
-16.46153846153846,-28.0,1.1769999999997602
-28.153846153846153,150.0,1.1770999999997604
-27.076923076923077,250.0,1.1771999999997602
13.923076923076923,245.0,1.17729999999976
64.53846153846153,177.0,1.1773999999997602
66.38461538461539,147.0,1.1774999999997604
41.23076923076923,137.0,1.1775999999997602
24.846153846153847,71.0,1.17769999999976
6.076923076923077,-18.0,1.1777999999997601
0.38461538461538464,-71.0,1.1778999999997604
20.384615384615383,-74.0,1.1779999999997601
34.92307692307692,-46.0,1.17809999999976
27.46153846153846,-13.0,1.17819999999976
16.76923076923077,-5.0,1.1782999999997603
5.846153846153846,24.0,1.17839999999976
-16.307692307692307,96.0,1.1784999999997599
-27.46153846153846,103.0,1.17859999999976
-7.153846153846154,-28.0,1.1786999999997603
16.0,-204.0,1.17879999999976
14.307692307692308,-278.0,1.1788999999997598
4.615384615384615,-223.0,1.17899999999976
2.769230769230769,-110.0,1.1790999999997602
4.461538461538462,-32.0,1.17919999999976
1.3076923076923077,-22.0,1.1792999999997598
2.5384615384615383,-25.0,1.17939999999976
11.384615384615385,13.0,1.1794999999997602
8.076923076923077,116.0,1.17959999999976
-16.0,223.0,1.1796999999997597
-38.69230769230769,204.0,1.17979999999976
-31.53846153846154,72.0,1.1798999999997601
-19.0,-46.0,1.17999999999976
-44.30769230769231,-91.0,1.1800999999997597
-70.6923076923077,-92.0,1.1801999999997599
-55.69230769230769,-96.0,1.18029999999976
-31.384615384615383,-59.0,1.1803999999997599
-12.76923076923077,53.0,1.1804999999997596
18.923076923076923,133.0,1.1805999999997598
35.61538461538461,133.0,1.18069999999976
7.923076923076923,115.0,1.1807999999997598
-34.69230769230769,87.0,1.1808999999997596
-49.38461538461539,43.0,1.1809999999997598
-38.15384615384615,-4.0,1.18109999999976
-11.461538461538462,-63.0,1.1811999999997598
24.615384615384617,-127.0,1.1812999999997595
47.84615384615385,-139.0,1.1813999999997598
51.46153846153846,-78.0,1.18149999999976
50.53846153846154,-25.0,1.1815999999997597
39.61538461538461,-16.0,1.1816999999997595
2.6923076923076925,-47.0,1.1817999999997597
-36.07692307692308,-80.0,1.18189999999976
-38.84615384615385,-62.0,1.1819999999997597
-29.384615384615383,-46.0,1.1820999999997595
-26.384615384615383,-53.0,1.1821999999997597
-1.8461538461538463,-27.0,1.1822999999997599
39.0,38.0,1.1823999999997596
64.46153846153847,68.0,1.1824999999997594
74.0,11.0,1.1825999999997596
72.84615384615384,-28.0,1.1826999999997598
44.0,-13.0,1.1827999999997596
-3.3076923076923075,-54.0,1.1828999999997594
-29.76923076923077,-107.0,1.1829999999997596
-33.53846153846154,-35.0,1.1830999999997598
-24.53846153846154,99.0,1.1831999999997596
4.615384615384615,170.0,1.1832999999997593
37.30769230769231,148.0,1.1833999999997595
43.07692307692308,65.0,1.1834999999997597
26.384615384615383,-42.0,1.1835999999997595
-7.769230769230769,-156.0,1.1836999999997593
-62.76923076923077,-226.0,1.1837999999997595
-109.15384615384616,-208.0,1.1838999999997597
-116.38461538461539,-149.0,1.1839999999997595
-87.53846153846153,-116.0,1.1840999999997592
-55.38461538461539,-94.0,1.1841999999997594
-26.46153846153846,-58.0,1.1842999999997597
11.923076923076923,6.0,1.1843999999997594
45.38461538461539,74.0,1.1844999999997592
60.46153846153846,55.0,1.1845999999997594
59.84615384615385,-14.0,1.1846999999997596
37.23076923076923,-32.0,1.1847999999997594
-1.6153846153846154,-10.0,1.1848999999997591
-14.307692307692308,16.0,1.1849999999997594
8.615384615384615,49.0,1.1850999999997596
41.15384615384615,69.0,1.1851999999997593
72.15384615384616,65.0,1.185299999999759
75.61538461538461,48.0,1.1853999999997593
30.846153846153847,-26.0,1.1854999999997595
-15.615384615384615,-106.0,1.1855999999997593
-40.30769230769231,-101.0,1.185699999999759
-72.3076923076923,-78.0,1.1857999999997593
-111.61538461538461,-46.0,1.1858999999997595
-129.15384615384616,-33.0,1.1859999999997592
-108.6923076923077,-137.0,1.186099999999759
-49.84615384615385,-220.0,1.1861999999997592
35.46153846153846,-143.0,1.1862999999997594
105.07692307692308,34.0,1.1863999999997592
122.46153846153847,225.0,1.186499999999759
109.84615384615384,302.0,1.1865999999997592
77.38461538461539,209.0,1.1866999999997594
17.923076923076923,56.0,1.1867999999997592
-24.46153846153846,-29.0,1.186899999999759
-19.307692307692307,-37.0,1.1869999999997591
-1.0,-55.0,1.1870999999997593
-4.230769230769231,-113.0,1.1871999999997591
-22.076923076923077,-138.0,1.1872999999997589
-31.153846153846153,-62.0,1.187399999999759
-51.92307692307692,73.0,1.1874999999997593
-74.46153846153847,106.0,1.187599999999759
-56.0,15.0,1.1876999999997588
-16.0,-86.0,1.187799999999759
19.0,-188.0,1.1878999999997593
43.38461538461539,-254.0,1.187999999999759
33.61538461538461,-183.0,1.1880999999997588
2.4615384615384617,-12.0,1.188199999999759
-9.307692307692308,143.0,1.1882999999997592
-12.307692307692308,198.0,1.188399999999759
-28.46153846153846,139.0,1.1884999999997587
-35.61538461538461,45.0,1.188599999999759
-27.53846153846154,-18.0,1.1886999999997592
-13.538461538461538,-30.0,1.188799999999759
22.692307692307693,-40.0,1.1888999999997587
74.84615384615384,-96.0,1.188999999999759
97.23076923076923,-102.0,1.1890999999997591
76.38461538461539,-33.0,1.189199999999759
44.38461538461539,14.0,1.1892999999997587
18.307692307692307,31.0,1.1893999999997589
-5.461538461538462,40.0,1.189499999999759
-19.923076923076923,36.0,1.1895999999997589
-22.307692307692307,27.0,1.1896999999997586
-24.307692307692307,7.0,1.1897999999997588
-18.615384615384617,-32.0,1.189899999999759
-3.923076923076923,-93.0,1.1899999999997588
-0.6923076923076923,-123.0,1.1900999999997586
-15.846153846153847,-82.0,1.1901999999997588
-20.0,-55.0,1.190299999999759
-10.0,-63.0,1.1903999999997588
-11.0,-39.0,1.1904999999997585
-6.076923076923077,-30.0,1.1905999999997587
23.153846153846153,-94.0,1.190699999999759
54.61538461538461,-124.0,1.1907999999997587
70.07692307692308,-64.0,1.1908999999997585
57.30769230769231,-3.0,1.1909999999997587
16.307692307692307,-15.0,1.191099999999759
-13.615384615384615,-51.0,1.1911999999997587
-10.461538461538462,8.0,1.1912999999997584
3.4615384615384617,111.0,1.1913999999997587
2.076923076923077,123.0,1.1914999999997589
-14.923076923076923,34.0,1.1915999999997586
-25.307692307692307,-56.0,1.1916999999997584
-30.692307692307693,-50.0,1.1917999999997586
-43.84615384615385,8.0,1.1918999999997588
-45.76923076923077,33.0,1.1919999999997586
-26.692307692307693,47.0,1.1920999999997584
-2.3846153846153846,81.0,1.1921999999997586
20.0,85.0,1.1922999999997588
40.46153846153846,52.0,1.1923999999997585
46.61538461538461,49.0,1.1924999999997583
39.46153846153846,41.0,1.1925999999997585
13.76923076923077,-29.0,1.1926999999997587
-37.15384615384615,-99.0,1.1927999999997585
-62.92307692307692,-186.0,1.1928999999997583
-38.92307692307692,-267.0,1.1929999999997585
-13.615384615384615,-245.0,1.1930999999997587
-12.538461538461538,-157.0,1.1931999999997585
-9.692307692307692,-99.0,1.1932999999997582
6.923076923076923,-85.0,1.1933999999997584
23.846153846153847,-67.0,1.1934999999997586
36.23076923076923,-157.0,1.1935999999997584
50.46153846153846,-398.0,1.1936999999997582
64.46153846153847,-524.0,1.1937999999997584
69.15384615384616,-425.0,1.1938999999997586
66.07692307692308,-258.0,1.1939999999997584
46.61538461538461,-103.0,1.1940999999997581
4.538461538461538,26.0,1.1941999999997583
-29.846153846153847,100.0,1.1942999999997586
